"id","sentiment"
"10066_7",0.552695092518
"10067_4",0.429386381921
"10067_7",0.607474584948
"10068_3",0.467417538214
"10068_8",0.704673444014
"10069_10",0.64492064653
"10069_3",0.468660864477
"1006_3",0.480070211365
"1006_8",0.605573027134
"10070_10",0.592627806626
"10070_3",0.496014042273
"10071_2",0.558399765962
"10071_8",0.676150076794
"10072_1",0.483946463834
"10072_10",0.634535215388
"10073_3",0.516858041395
"10073_7",0.529803261903
"10074_3",0.524317998976
"10074_7",0.61559277408
"10075_10",0.643238499232
"10075_3",0.485921158488
"10076_10",0.639508520442
"10076_3",0.420536824398
"10077_3",0.451254296789
"10077_7",0.582461786002
"10078_10",0.596284648577
"10078_3",0.48570174797
"10079_1",0.465881664594
"10079_10",0.588751554158
"1007_4",0.528633072479
"1007_9",0.579097491406
"10080_1",0.488334674175
"10080_10",0.649528267388
"10081_1",0.525049367366
"10081_10",0.544650040225
"10082_1",0.478607474585
"10082_8",0.591823301397
"10083_10",0.645871425437
"10083_2",0.54055437724
"10084_10",0.638265194178
"10084_3",0.526804651503
"10085_10",0.579170628245
"10085_2",0.477071600965
"10086_1",0.525634462079
"10086_10",0.57207635486
"10087_1",0.481313537629
"10087_7",0.582900607036
"10088_1",0.500255978937
"10088_8",0.572880860089
"10089_1",0.543845534996
"10089_9",0.72822350618
"1008_10",0.564762670957
"1008_2",0.549842755796
"10090_10",0.63665618372
"10090_3",0.521173114898
"10091_1",0.499890294741
"10091_10",0.556498208147
"10092_4",0.484458421707
"10092_8",0.61339866891
"10093_1",0.515322167776
"10093_10",0.635412857456
"10094_4",0.478753748263
"10094_9",0.734440137497
"10095_3",0.499524610546
"10095_9",0.574563007387
"10096_1",0.452936444087
"10096_9",0.674687340013
"10097_10",0.661010751115
"10097_2",0.499378336868
"10098_1",0.520222335991
"10098_9",0.589044101514
"10099_4",0.529218167191
"10099_9",0.612813574197
"1009_3",0.486359979522
"1009_8",0.621078037007
"100_10",0.645505741242
"100_4",0.530461493454
"10100_10",0.597893659036
"10100_3",0.586118627953
"10101_4",0.516126673005
"10101_9",0.661230161632
"10102_2",0.527974840927
"10102_8",0.626636436773
"10103_1",0.418781540262
"10103_9",0.590141154099
"10104_1",0.421853287501
"10104_10",0.625173699993
"10105_3",0.336575733197
"10105_8",0.715132011994
"10106_1",0.475023769473
"10106_10",0.48570174797
"10107_2",0.480801579756
"10107_9",0.616177868793
"10108_1",0.468807138155
"10108_8",0.65238060411
"10109_1",0.474292401082
"10109_10",0.793169019235
"1010_1",0.519710378117
"1010_9",0.661449572149
"10110_1",0.443574928692
"10110_10",0.596650332773
"10111_1",0.405104951364
"10111_10",0.638850288891
"10112_1",0.43465223433
"10112_10",0.724932348424
"10113_1",0.492210926644
"10113_9",0.657134498647
"10114_2",0.478168653551
"10114_8",0.615446500402
"10115_1",0.467344401375
"10115_8",0.580779638704
"10116_1",0.426168361003
"10116_10",0.594090543407
"10117_1",0.413808235208
"10117_9",0.582681196519
"10118_1",0.389746215169
"10118_8",0.715351422512
"10119_1",0.516419220361
"10119_10",0.603671469319
"1011_4",0.528706209318
"1011_8",0.597674248519
"10120_1",0.379580194544
"10120_10",0.597527974841
"10121_1",0.49923206319
"10121_10",0.657939003876
"10122_10",0.574197323192
"10122_2",0.497111094858
"10123_10",0.594236817085
"10123_4",0.435822423755
"10124_3",0.508081620712
"10124_8",0.739413442551
"10125_4",0.55028157683
"10125_8",0.583120017553
"10126_4",0.560886418489
"10126_9",0.643457909749
"10127_10",0.60732831127
"10127_2",0.461420317414
"10128_1",0.494551305493
"10128_10",0.623637826373
"10129_10",0.605792437651
"10129_2",0.473049074819
"1012_1",0.514225115191
"1012_8",0.512908652088
"10130_2",0.493088568712
"10130_8",0.647187888539
"10131_3",0.53755576684
"10131_7",0.690046076209
"10132_10",0.586557448987
"10132_3",0.51429825203
"10133_4",0.449060191619
"10133_8",0.595845827543
"10134_4",0.513420609961
"10134_7",0.645432604403
"10135_3",0.437138886857
"10135_8",0.736561105829
"10136_1",0.411760403715
"10136_10",0.61339866891
"10137_10",0.6081328165
"10137_2",0.561398376362
"10138_10",0.583631975426
"10138_2",0.508008483873
"10139_1",0.518613325532
"10139_10",0.596942880129
"1013_1",0.527828567249
"1013_7",0.554304102977
"10140_1",0.507715936517
"10140_10",0.612667300519
"10141_1",0.518247641337
"10141_8",0.569882249689
"10142_10",0.626563299934
"10142_3",0.491625831932
"10143_3",0.445330212828
"10143_9",0.611789658451
"10144_1",0.527097198859
"10144_8",0.661157024793
"10145_1",0.474292401082
"10145_8",0.609961237475
"10146_1",0.567249323484
"10146_10",0.639581657281
"10147_1",0.328018723031
"10147_7",0.58180355445
"10148_1",0.538872229942
"10148_10",0.69516565494
"10149_1",0.469611643385
"10149_9",0.653989614569
"1014_4",0.455130549258
"1014_8",0.505009873473
"10150_2",0.494331894975
"10150_8",0.708403422804
"10151_1",0.531046588166
"10151_8",0.603086374607
"10152_1",0.488188400497
"10152_9",0.606231258685
"10153_1",0.54428435603
"10153_10",0.565859723543
"10154_10",0.600892269436
"10154_2",0.604475974548
"10155_1",0.3618810795
"10155_7",0.554157829299
"10156_3",0.493015431873
"10156_8",0.60059972208
"10157_1",0.413150003657
"10157_8",0.606450669202
"10158_2",0.53155854604
"10158_9",0.644262414978
"10159_4",0.559643092226
"10159_7",0.639801067798
"1015_4",0.616762963505
"1015_8",0.597674248519
"10160_3",0.504936736634
"10160_7",0.67490675053
"10161_1",0.497623052732
"10161_7",0.56754187084
"10162_10",0.614934542529
"10162_4",0.509471220654
"10163_4",0.570979302275
"10163_7",0.67044540335
"10164_4",0.505448694507
"10164_9",0.568858333943
"10165_2",0.557156439699
"10165_9",0.666861698237
"10166_4",0.618664521319
"10166_8",0.587727638411
"10167_4",0.516858041395
"10167_9",0.813208513128
"10168_4",0.477656695678
"10168_9",0.687486286843
"10169_3",0.512616104732
"10169_8",0.63285306809
"1016_3",0.554596650333
"1016_7",0.542236524537
"10170_1",0.432165581804
"10170_8",0.582973743875
"10171_1",0.482556863892
"10171_8",0.69970013896
"10172_1",0.5134937468
"10172_9",0.639362246764
"10173_1",0.463760696263
"10173_8",0.597454838002
"10174_1",0.460688949024
"10174_9",0.572734586411
"10175_2",0.498135010605
"10175_7",0.580121407153
"10176_1",0.500182842098
"10176_9",0.601916185182
"10177_10",0.60359833248
"10177_3",0.350910553646
"10178_1",0.476047685219
"10178_10",0.566371681416
"10179_1",0.314342134133
"10179_10",0.547209829591
"1017_1",0.501133621005
"1017_7",0.527974840927
"10180_1",0.443136107657
"10180_8",0.559935639582
"10181_10",0.583046880714
"10181_2",0.453960359833
"10182_10",0.595407006509
"10182_3",0.364440868866
"10183_1",0.285745630074
"10183_9",0.676735171506
"10184_1",0.37760549989
"10184_9",0.617348058217
"10185_1",0.559131134352
"10185_10",0.637680099466
"10186_1",0.470928106487
"10186_10",0.561471513201
"10187_1",0.468075769765
"10187_10",0.58633803847
"10188_1",0.554742924011
"10188_10",0.568200102392
"10189_1",0.483434505961
"10189_10",0.623345279017
"1018_4",0.581291596577
"1018_7",0.592262122431
"10190_1",0.493819937102
"10190_10",0.540261829884
"10191_1",0.526365830469
"10191_10",0.605426753456
"10192_1",0.484312148029
"10192_10",0.628464857749
"10193_1",0.496599136985
"10193_7",0.895268046515
"10194_1",0.489797410956
"10194_7",0.468587727638
"10195_1",0.384480362759
"10195_10",0.587435091055
"10196_1",0.463468148907
"10196_8",0.629927594529
"10197_2",0.444891391794
"10197_8",0.661815256345
"10198_2",0.512689241571
"10198_8",0.576903386236
"10199_1",0.437870255248
"10199_10",0.69597016017
"1019_10",0.576830249397
"1019_3",0.524903093688
"101_3",0.450084107365
"101_9",0.540261829884
"10200_1",0.474877495795
"10200_7",0.540627514079
"10201_1",0.61786001609
"10201_7",0.563226797338
"10202_4",0.562568565787
"10202_9",0.637460688949
"10203_10",0.610034374314
"10203_2",0.493307979229
"10204_10",0.718861990785
"10204_2",0.549915892635
"10205_1",0.537190082645
"10205_10",0.582681196519
"10206_4",0.567103049806
"10206_8",0.64638338331
"10207_10",0.582827470197
"10207_3",0.502815768302
"10208_1",0.515175894098
"10208_10",0.604110290353
"10209_1",0.514956483581
"10209_7",0.519637241278
"1020_2",0.532436188108
"1020_7",0.435164192204
"10210_3",0.543772398157
"10210_7",0.611643384773
"10211_4",0.499158926351
"10211_8",0.629635047173
"10212_4",0.488919768888
"10212_7",0.473487895853
"10213_4",0.556351934469
"10213_7",0.502962041981
"10214_10",0.561252102684
"10214_2",0.517589409786
"10215_10",0.561032692167
"10215_4",0.476779053609
"10216_1",0.501718715717
"10216_10",0.567249323484
"10217_4",0.435603013238
"10217_7",0.591750164558
"10218_4",0.55181745045
"10218_7",0.575148102099
"10219_4",0.541870840342
"10219_9",0.524610546332
"1021_2",0.463541285746
"1021_7",0.59087252249
"10220_10",0.621297447524
"10220_3",0.337745922621
"10221_2",0.471147517004
"10221_8",0.60286696409
"10222_1",0.535142251152
"10222_8",0.597381701163
"10223_10",0.622321363271
"10223_2",0.479631390331
"10224_2",0.408834930154
"10224_9",0.572515175894
"10225_1",0.496160315951
"10225_10",0.59160389088
"10226_10",0.584582754333
"10226_3",0.544869450742
"10227_3",0.525927009435
"10227_7",0.547063555913
"10228_1",0.469538506546
"10228_10",0.559496818548
"10229_10",0.643969867622
"10229_2",0.534191472245
"1022_10",0.599575806334
"1022_3",0.523440356908
"10230_2",0.514151978351
"10230_7",0.605646163973
"10231_4",0.516272946683
"10231_9",0.675345571564
"10232_1",0.4985006948
"10232_10",0.831492722885
"10233_3",0.552768229357
"10233_7",0.552256271484
"10234_3",0.471220653843
"10234_9",0.797849776933
"10235_10",0.611204563739
"10235_3",0.524391135815
"10236_10",0.592115848753
"10236_4",0.511884736342
"10237_10",0.6081328165
"10237_3",0.51576098881
"10238_2",0.589775469904
"10238_7",0.642872815037
"10239_1",0.469026548673
"10239_9",0.619030205515
"1023_10",0.635047173261
"1023_3",0.530534630293
"10240_1",0.39713303591
"10240_10",0.601184816792
"10241_1",0.399692825276
"10241_10",0.637168141593
"10242_2",0.446427265414
"10242_8",0.623418415856
"10243_2",0.377459226212
"10243_9",0.687413150004
"10244_2",0.488261537336
"10244_7",0.727857821985
"10245_4",0.535069114313
"10245_9",0.6111314269
"10246_2",0.471001243326
"10246_9",0.655086667154
"10247_1",0.563738755211
"10247_10",0.591238206685
"10248_1",0.515834125649
"10248_9",0.593212901338
"10249_1",0.442551012945
"10249_8",0.643823593944
"1024_4",0.475682001024
"1024_9",0.601257953631
"10250_10",0.606523806041
"10250_4",0.524464272654
"10251_10",0.596211511738
"10251_3",0.520002925474
"10252_1",0.451034886272
"10252_10",0.638630878373
"10253_3",0.420244277042
"10253_7",0.654282161925
"10254_1",0.470050464419
"10254_8",0.613179258392
"10255_1",0.583266291231
"10255_10",0.597674248519
"10256_10",0.594383090763
"10256_4",0.490601916185
"10257_10",0.758648431215
"10257_3",0.505741241864
"10258_1",0.504205368244
"10258_8",0.603671469319
"10259_10",0.520222335991
"10259_3",0.479777664009
"1025_10",0.644701236013
"1025_3",0.53755576684
"10260_1",0.559350544869
"10260_10",0.597381701163
"10261_1",0.480582169239
"10261_8",0.578658670372
"10262_4",0.439259855189
"10262_7",0.599429532656
"10263_3",0.528194251444
"10263_7",0.69516565494
"10264_2",0.480216485044
"10264_8",0.611935932129
"10265_3",0.499305200029
"10265_9",0.582388649163
"10266_1",0.430264023989
"10266_7",0.623784100051
"10267_4",0.563592481533
"10267_7",0.532509324947
"10268_3",0.457544064946
"10268_7",0.61186279529
"10269_4",0.522123893805
"10269_8",0.648943172676
"1026_10",0.605207342939
"1026_2",0.523440356908
"10270_1",0.446427265414
"10270_10",0.616616689827
"10271_1",0.578292986177
"10271_8",0.634462078549
"10272_1",0.385284867988
"10272_7",0.638557741534
"10273_1",0.57207635486
"10273_10",0.581218459738
"10274_2",0.435603013238
"10274_8",0.600672858919
"10275_3",0.523001535874
"10275_9",0.593359175016
"10276_1",0.391574636144
"10276_8",0.560667007972
"10277_10",0.588532143641
"10277_2",0.511884736342
"10278_4",0.49177210561
"10278_7",0.602720690412
"10279_4",0.515834125649
"10279_9",0.611570247934
"1027_4",0.55328018723
"1027_9",0.562129744752
"10280_4",0.462151685804
"10280_8",0.554596650333
"10281_4",0.491918379288
"10281_9",0.609522416441
"10282_10",0.59160389088
"10282_2",0.523732904264
"10283_1",0.542382798215
"10283_10",0.569735976011
"10284_1",0.372193373802
"10284_9",0.568712060265
"10285_1",0.554889197689
"10285_9",0.616470416149
"10286_10",0.55408469246
"10286_3",0.562495428948
"10287_1",0.473341622175
"10287_10",0.597162290646
"10288_1",0.554523513494
"10288_8",0.639142836247
"10289_1",0.571783807504
"10289_9",0.610107511153
"1028_10",0.60359833248
"1028_4",0.564250713084
"10290_1",0.393476193959
"10290_10",0.712791633146
"10291_3",0.464857748848
"10291_9",0.737585021575
"10292_10",0.640824983544
"10292_2",0.399107730564
"10293_1",0.497184231698
"10293_9",0.649601404227
"10294_2",0.446354128575
"10294_9",0.595772690704
"10295_1",0.51576098881
"10295_10",0.621516858041
"10296_1",0.52629269363
"10296_8",0.601404227309
"10297_1",0.380019015578
"10297_10",0.638192057339
"10298_1",0.450596065238
"10298_9",0.580999049221
"10299_1",0.393988151832
"10299_10",0.616031595114
"1029_10",0.600380311563
"1029_2",0.448987054779
"102_4",0.513201199444
"102_8",0.564396986762
"10300_1",0.471659474877
"10300_10",0.573685365319
"10301_10",0.616762963505
"10301_2",0.498427557961
"10302_3",0.545673955972
"10302_7",0.577488480948
"10303_3",0.462590506838
"10303_9",0.637680099466
"10304_2",0.51729686243
"10304_7",0.621955679076
"10305_1",0.589409785709
"10305_10",0.671030498062
"10306_1",0.395085204417
"10306_8",0.583558838587
"10307_2",0.583485701748
"10307_7",0.570467344401
"10308_1",0.494039347619
"10308_10",0.64938199371
"10309_2",0.528267388283
"10309_8",0.639362246764
"1030_2",0.49776932641
"1030_9",0.616543552988
"10310_1",0.401009288379
"10310_8",0.571052439114
"10311_1",0.580487091348
"10311_10",0.595041322314
"10312_1",0.544138082352
"10312_9",0.57207635486
"10313_1",0.532801872303
"10313_10",0.586923133182
"10314_1",0.470416148614
"10314_9",0.598405616909
"10315_1",0.563885028889
"10315_10",0.67263950852
"10316_1",0.538725956264
"10316_10",0.594529364441
"10317_1",0.504278505083
"10317_10",0.564908944635
"10318_1",0.488700358371
"10318_8",0.591018796168
"10319_1",0.413150003657
"10319_8",0.512835515249
"1031_1",0.42945951876
"1031_10",0.640898120383
"10320_1",0.447597454838
"10320_10",0.633876983837
"10321_1",0.478461200907
"10321_10",0.59760111168
"10322_1",0.317121334016
"10322_9",0.574782417904
"10323_10",0.559569955387
"10323_2",0.581437870255
"10324_1",0.286111314269
"10324_8",0.567980691874
"10325_2",0.4955020844
"10325_9",0.577488480948
"10326_1",0.507277115483
"10326_10",0.592700943465
"10327_1",0.411760403715
"10327_7",0.584509617494
"10328_1",0.519564104439
"10328_10",0.645213193886
"10329_1",0.434432823813
"10329_10",0.622467636949
"1032_1",0.56154465004
"1032_10",0.630000731368
"10330_2",0.436114971111
"10330_9",0.560155050099
"10331_1",0.345498427558
"10331_9",0.617348058217
"10332_1",0.547356103269
"10332_10",0.613618079427
"10333_1",0.493015431873
"10333_10",0.597089153807
"10334_1",0.474292401082
"10334_7",0.589702333065
"10335_1",0.558399765962
"10335_7",0.593432311855
"10336_1",0.485336063775
"10336_7",0.630293278724
"10337_1",0.476193958897
"10337_10",0.685072771155
"10338_3",0.539237914137
"10338_9",0.55481606085
"10339_4",0.547356103269
"10339_8",0.640532436188
"1033_2",0.484019600673
"1033_9",0.573685365319
"10340_1",0.576098881006
"10340_7",0.552109997806
"10341_2",0.507350252322
"10341_7",0.605207342939
"10342_1",0.457470928106
"10342_9",0.602281869378
"10343_1",0.517808820303
"10343_9",0.585167849046
"10344_4",0.524098588459
"10344_9",0.636729320559
"10345_3",0.502523220946
"10345_7",0.574489870548
"10346_4",0.435603013238
"10346_9",0.612301616324
"10347_1",0.438967307833
"10347_10",0.643604183427
"10348_1",0.506618883932
"10348_10",0.578146712499
"10349_2",0.477510422
"10349_8",0.651722372559
"1034_10",0.641263804578
"1034_2",0.485043516419
"10350_1",0.545966503328
"10350_9",0.633730710159
"10351_3",0.379433920866
"10351_8",0.575879470489
"10352_1",0.530900314488
"10352_10",0.59306662766
"10353_10",0.551963724128
"10353_2",0.405031814525
"10354_4",0.55181745045
"10354_7",0.542675345572
"10355_10",0.502742631463
"10355_4",0.578878080889
"10356_1",0.487749579463
"10356_7",0.522782125357
"10357_2",0.404081035618
"10357_7",0.330285965041
"10358_3",0.526219556791
"10358_7",0.557302713377
"10359_1",0.408249835442
"10359_8",0.566737365611
"1035_3",0.509836904849
"1035_9",0.590726248812
"10360_1",0.538652819425
"10360_9",0.609449279602
"10361_1",0.470635559131
"10361_9",0.603378921963
"10362_4",0.445988444379
"10362_7",0.600745995758
"10363_3",0.512250420537
"10363_7",0.562202881591
"10364_10",0.591018796168
"10364_2",0.528047977766
"10365_1",0.428289329335
"10365_7",0.561032692167
"10366_3",0.519564104439
"10366_8",0.525927009435
"10367_3",0.525341914722
"10367_8",0.670299129672
"10368_3",0.501938126234
"10368_8",0.643531046588
"10369_4",0.541870840342
"10369_9",0.64865062532
"1036_10",0.592700943465
"1036_3",0.520076062313
"10370_10",0.59233525927
"10370_3",0.478534337746
"10371_4",0.55554742924
"10371_8",0.607986542822
"10372_10",0.737073063702
"10372_4",0.535946756381
"10373_10",0.61486140569
"10373_2",0.49996343158
"10374_10",0.616982374022
"10374_3",0.524171725298
"10375_3",0.504132231405
"10375_8",0.645578878081
"10376_10",0.546844145396
"10376_3",0.522489578
"10377_2",0.541066335113
"10377_8",0.664887003584
"10378_4",0.432019308126
"10378_8",0.539311050976
"10379_3",0.498793242156
"10379_9",0.635632267973
"1037_1",0.472537116946
"1037_10",0.619615300227
"10380_1",0.439771813062
"10380_7",0.640239888832
"10381_2",0.384334089081
"10381_8",0.578439259855
"10382_10",0.572588312733
"10382_3",0.490821326702
"10383_1",0.470854969648
"10383_8",0.586923133182
"10384_1",0.472829664302
"10384_7",0.565128355152
"10385_1",0.491698968771
"10385_10",0.585533533241
"10386_1",0.215241717253
"10386_7",0.56381189205
"10387_1",0.519564104439
"10387_9",0.576025744167
"10388_10",0.60133109047
"10388_4",0.544430629708
"10389_1",0.404154172457
"10389_7",0.652892561983
"1038_1",0.538579682586
"1038_10",0.568931470782
"10390_1",0.466466759307
"10390_7",0.614203174139
"10391_4",0.372559057998
"10391_9",0.537482630001
"10392_2",0.318803481314
"10392_8",0.592115848753
"10393_1",0.502157536751
"10393_9",0.572149491699
"10394_1",0.525780735757
"10394_9",0.563226797338
"10395_10",0.471878885395
"10395_2",0.464784612009
"10396_4",0.536385577415
"10396_8",0.53755576684
"10397_1",0.49623345279
"10397_10",0.693629781321
"10398_1",0.518320778176
"10398_10",0.711036349009
"10399_10",0.581145322899
"10399_2",0.525707598918
"1039_1",0.515102757259
"1039_10",0.596284648577
"103_10",0.588459006802
"103_3",0.493819937102
"10400_4",0.552987639874
"10400_9",0.517223725591
"10401_1",0.508959262781
"10401_7",0.592115848753
"10402_3",0.557741534411
"10402_8",0.604841658744
"10403_10",0.598771301104
"10403_4",0.482264316536
"10404_4",0.542090250859
"10404_9",0.583266291231
"10405_4",0.540334966723
"10405_7",0.617201784539
"10406_1",0.509178673298
"10406_8",0.555986250274
"10407_10",0.675930666277
"10407_2",0.518320778176
"10408_10",0.624954289476
"10408_2",0.535215387991
"10409_10",0.552329408323
"10409_2",0.618445110802
"1040_4",0.518174504498
"1040_9",0.631902289183
"10410_1",0.490528779346
"10410_10",0.591165069846
"10411_10",0.598844437943
"10411_3",0.46997732758
"10412_2",0.500548526293
"10412_8",0.625539384188
"10413_3",0.500329115776
"10413_8",0.664155635193
"10414_1",0.492503474
"10414_10",0.664301908871
"10415_3",0.560959555328
"10415_7",0.563519344694
"10416_4",0.488554084692
"10416_9",0.616470416149
"10417_2",0.382798215461
"10417_7",0.56607913406
"10418_1",0.425802676808
"10418_8",0.609010458568
"10419_4",0.620492942295
"10419_8",0.609814963797
"1041_10",0.612082205807
"1041_2",0.446427265414
"10420_3",0.499890294741
"10420_9",0.641044394061
"10421_4",0.475170043151
"10421_8",0.565713449865
"10422_3",0.355445037665
"10422_9",0.665618371974
"10423_1",0.529145030352
"10423_9",0.681854750238
"10424_1",0.51729686243
"10424_7",0.575221238938
"10425_1",0.503400863015
"10425_10",0.550354713669
"10426_4",0.523952314781
"10426_8",0.564031302567
"10427_1",0.519198420244
"10427_10",0.585387259563
"10428_1",0.506253199737
"10428_10",0.592920353982
"10429_1",0.459079938565
"10429_9",0.591677027719
"1042_3",0.507642799678
"1042_7",0.535581072186
"10430_1",0.539676735172
"10430_10",0.579170628245
"10431_10",0.592481532948
"10431_2",0.500475389454
"10432_10",0.588678417319
"10432_4",0.529437577708
"10433_2",0.47144006436
"10433_8",0.654062751408
"10434_1",0.464053243619
"10434_8",0.665398961457
"10435_1",0.482118042858
"10435_7",0.571564396987
"10436_1",0.523732904264
"10436_8",0.640459299349
"10437_1",0.531997367074
"10437_9",0.671835003291
"10438_3",0.528340525123
"10438_9",0.654574709281
"10439_3",0.589848606743
"10439_8",0.579316901923
"1043_4",0.444964528633
"1043_9",0.632999341768
"10440_1",0.476340232575
"10440_7",0.557522123894
"10441_4",0.595992101221
"10441_9",0.65238060411
"10442_2",0.539384187815
"10442_8",0.613691216266
"10443_3",0.516053536166
"10443_7",0.626563299934
"10444_1",0.411979814232
"10444_9",0.762524683683
"10445_1",0.447231770643
"10445_10",0.622467636949
"10446_10",0.626051342061
"10446_2",0.499305200029
"10447_2",0.403788488262
"10447_7",0.570759891757
"10448_1",0.327214217802
"10448_7",0.57353909164
"10449_10",0.61032692167
"10449_2",0.391062678271
"1044_3",0.497111094858
"1044_8",0.571125575953
"10450_1",0.522708988518
"10450_7",0.795948219118
"10451_1",0.462151685804
"10451_7",0.654209025086
"10452_1",0.52855993564
"10452_8",0.712864769985
"10453_1",0.515249030937
"10453_10",0.81233087106
"10454_1",0.512908652088
"10454_8",0.574051049514
"10455_1",0.493454252907
"10455_9",0.637972646822
"10456_1",0.486286842683
"10456_10",0.631024647115
"10457_1",0.476779053609
"10457_8",0.606816353397
"10458_1",0.520588020186
"10458_7",0.585167849046
"10459_1",0.484604695385
"10459_10",0.589629196226
"1045_3",0.558180355445
"1045_9",0.695458202296
"10460_1",0.454252907189
"10460_10",0.632487383895
"10461_1",0.40166751993
"10461_10",0.685657865867
"10462_10",0.632926204929
"10462_3",0.500255978937
"10463_10",0.632560520734
"10463_2",0.516565494039
"10464_10",0.588970964675
"10464_2",0.501206757844
"10465_10",0.58560667008
"10465_3",0.476559643092
"10466_3",0.425290718935
"10466_8",0.572003218021
"10467_3",0.490455642507
"10467_9",0.571491260148
"10468_10",0.848606743217
"10468_2",0.498061873766
"10469_10",0.622175089593
"10469_3",0.426314634681
"1046_1",0.50223067359
"1046_9",0.61559277408
"10470_1",0.198712791633
"10470_10",0.585167849046
"10471_10",0.611935932129
"10471_4",0.508374168068
"10472_10",0.681269655525
"10472_3",0.549184524245
"10473_10",0.61939588971
"10473_4",0.501864989395
"10474_10",0.577634754626
"10474_3",0.499305200029
"10475_10",0.576391428362
"10475_2",0.498427557961
"10476_10",0.686681781613
"10476_2",0.593578585534
"10477_1",0.549403934762
"10477_9",0.763036641556
"10478_1",0.463175601551
"10478_10",0.635339720617
"10479_10",0.848826153734
"10479_4",0.484750969063
"1047_4",0.560447597455
"1047_8",0.604037153514
"10480_4",0.532875009142
"10480_8",0.557741534411
"10481_3",0.558911723835
"10481_9",0.664155635193
"10482_10",0.582315512324
"10482_4",0.469099685512
"10483_1",0.519125283405
"10483_8",0.632487383895
"10484_10",0.638850288891
"10484_2",0.450669202077
